src,slot,label,events,users,dsts,newUsers,newDsts,newUserRatio,newDstRatio,newEdgeRatio,failRatio,rhythm,historySize,knownUsers,userSrcNewRatio,tripleNewCount,tripleNewRatio,minUserScope,movedUserCount,freshUserCount
C15577,295,0,53,4,10,0,0,0,0,0,0,4.4255,2975,5,0,0,0,1,0,0
C9339,295,0,79,4,10,0,0,0,0,0,0,3.7070,3484,4,0,0,0,3,0,0
C5392,295,0,2,2,1,0,0,0,0,0,0,0,343,5,0,0,0,2,0,0
C7956,295,0,85,4,9,0,0,0,0,0,0,2.7407,2692,4,0,0,0,1,0,0
C8653,295,0,80,4,12,0,0,0,0,0,0,2.8401,3924,4,0,0,0,3,0,0
C6922,295,0,80,4,11,0,0,0,0,0,0,2.7136,3836,4,0,0,0,1,0,0
C5609,295,0,58,4,10,2,0,0.5000,0,0.0345,0,3.7116,3154,2,0.0345,0,0,1,2,0
C14276,295,0,14,5,1,0,0,0,0,0,0.2143,1.2807,1002,7,0,0,0,2,0,0
C18947,295,0,116,4,12,0,3,0,0.2500,0.4052,0,2.7435,1939,4,0,0,0,3,0,0
C15495,295,0,146,4,11,0,3,0,0.2727,0.4041,0,2.6871,1883,4,0,0,0,2,0,0
C9521,295,0,10,3,3,0,0,0,0,0,0,1.5740,2549,3,0,0,0,4,0,0
C4490,295,0,2,1,1,0,0,0,0,0,0,0,399,1,0,0,0,1,0,0
C11000,295,0,6,1,1,0,0,0,0,0,0,1.0838,31,1,0,0,0,1,0,0
C12017,295,0,52,4,8,0,0,0,0,0,0,2.5461,2617,11,0,0,0,1,0,0
C8314,295,0,42,2,7,0,0,0,0,0,0,1.6663,3408,4,0,0,0,1,0,0
C16424,295,0,64,4,8,0,0,0,0,0,0,4.0046,4671,4,0,0,0,1,0,0
C604,295,0,1,1,1,0,0,0,0,0,0,0,144,1,0,0,0,1,0,0
C1062,295,0,50,3,12,0,0,0,0,0,0,2.4705,5396,4,0,0,0,1,0,0
C16012,295,0,68,6,8,0,2,0,0.2500,0.1324,0.0441,2.1685,1614,7,0,0,0,1,0,0
C8924,295,0,81,4,10,0,0,0,0,0,0,3.8000,4051,4,0,0,0,1,0,0
C18981,295,0,146,1,1,0,0,0,0,0,0,3.3893,841,1,0,0,0,1,0,0
C4245,295,0,1,1,1,0,0,0,0,0,0,0,131,6,0,0,0,3,0,0
C10904,295,0,87,2,12,0,3,0,0.2500,0.6667,0,4.7059,1071,4,0,0,0,3,0,0
C11661,295,0,135,4,16,0,3,0,0.1875,0.3111,0,4.1070,3090,4,0,0,0,3,0,0
C18877,295,0,59,2,8,0,0,0,0,0,0,1.3278,1218,4,0,0,0,1,0,0
C9500,295,0,74,5,9,0,0,0,0,0,0,3.6413,2156,6,0,0,0,1,0,0
C14222,295,0,4,1,1,0,0,0,0,0,0,1.0607,61,1,0,0,0,5,0,0
C6437,295,0,16,3,1,0,0,0,0,0,0,0.7383,1112,6,0,0,0,3,0,0
C16351,295,0,13,1,1,0,0,0,0,0,0,1.4835,267,1,0,0,0,1,0,0
C16414,295,0,87,3,11,0,3,0,0.2727,0.4828,0,3.4620,1277,4,0,0,0,3,0,0
C9347,295,0,90,4,14,0,0,0,0,0,0,2.2456,3974,4,0,0,0,1,0,0
C7379,295,0,86,4,11,0,0,0,0,0,0,2.4822,3024,4,0,0,0,1,0,0
C7758,295,0,95,4,14,0,3,0,0.2143,0.3263,0,3.4265,2100,4,0,0,0,2,0,0
C7744,295,0,91,5,6,0,0,0,0,0,0,2.8071,4207,7,0,0,0,1,0,0
C21052,295,0,118,3,13,0,3,0,0.2308,0.3475,0,3.0383,658,4,0,0,0,1,0,0
C9074,295,0,243,7,11,0,0,0,0,0,0,2.9755,3373,8,0,0,0,1,0,0
C18880,295,0,58,3,8,0,1,0,0.1250,0.0690,0,2.0667,2439,4,0,0,0,1,0,0
C21912,295,0,10,3,3,3,3,1,1,0,0.8000,1.4194,0,0,1,0,0,2,10,0
C8761,295,0,113,6,11,0,3,0,0.2727,0.2035,0,3.6147,2715,7,0,0,0,2,0,0
C9110,295,0,28,4,5,0,0,0,0,0,0,3.0605,3407,8,0,0,0,1,0,0
C8861,295,0,66,3,7,0,0,0,0,0,0,2.4773,5091,4,0,0,0,2,0,0
C18959,295,0,74,4,11,0,0,0,0,0,0,2.8928,1555,4,0,0,0,3,0,0
C8414,295,0,73,3,9,0,0,0,0,0,0,2.7401,2310,4,0,0,0,1,0,0
C18937,295,0,80,5,7,0,0,0,0,0,0,3.7453,1513,6,0,0,0,1,0,0
C19010,295,0,56,5,6,0,0,0,0,0,0,2.9259,1493,6,0,0,0,1,0,0
C17412,295,0,66,5,5,0,0,0,0,0,0.0303,2.5573,2057,10,0,0,0,1,0,0
C8939,295,0,216,8,13,2,3,0.2500,0.2308,0.5278,0.0139,2.6461,4301,7,0.0370,0,0,2,8,0
C18568,295,0,83,5,8,0,0,0,0,0,0,4.0713,1713,6,0,0,0,1,0,0
C8954,295,0,68,2,10,0,2,0,0.2000,0.4118,0,2.6918,2313,3,0,0,0,1,0,0
C19326,295,0,57,4,9,0,0,0,0,0,0,2.6823,852,4,0,0,0,3,0,0
C10638,295,0,142,4,14,0,3,0,0.2143,0.3803,0,2.3751,620,4,0,0,0,2,0,0
C9335,295,0,21,1,1,0,0,0,0,0,0,2.4769,561,1,0,0,0,1,0,0
C1055,295,0,68,4,10,0,0,0,0,0,0,3.1786,3429,4,0,0,0,2,0,0
C19055,295,0,56,3,9,0,0,0,0,0.1071,0,2.1998,1672,4,0,0,0,2,0,0
C8908,295,0,82,4,11,0,1,0,0.0909,0.0122,0,4.6763,4388,5,0,0,0,3,0,0
C19076,295,0,86,4,7,0,0,0,0,0,0,2.9133,241,4,0,0,0,3,0,0
C19210,295,0,205,7,8,2,3,0.2857,0.3750,0.7024,0,4.9770,1514,9,0.0195,0,0,1,4,0
C8015,295,0,33,2,6,0,0,0,0,0,0,2.6721,5586,4,0,0,0,1,0,0
C9159,295,0,72,4,8,0,0,0,0,0,0,2.3697,2270,4,0,0,0,1,0,0
C18992,295,0,59,4,9,0,1,0,0.1111,0.0678,0,4.2715,651,4,0,0,0,1,0,0
C20769,295,0,7,2,1,0,0,0,0,0,0,0.9966,704,7,0,0,0,2,0,0
C7539,295,0,175,7,10,2,0,0.2857,0,0.0286,0,5.3590,5893,5,0.0514,0,0,1,9,0
C6687,295,0,67,4,9,0,0,0,0,0,0,3.4313,2989,4,0,0,0,3,0,0
C17783,295,0,172,7,11,2,3,0.2857,0.2727,0.7151,0,3.1814,364,5,0.0581,0,0,1,10,0
C8756,295,0,125,2,12,0,3,0,0.2500,0.4560,0,3.2909,5696,4,0,0,0,3,0,0
C20269,295,0,3,1,1,0,1,0,1,1,0,0.0139,1232,4,0,0,0,3,0,0
C17781,295,0,83,3,11,0,0,0,0,0,0,2.6401,2390,4,0,0,0,3,0,0
C16401,295,0,179,4,12,0,3,0,0.2500,0.2346,0,2.8099,1404,6,0,0,0,4,0,0
C6945,295,0,73,4,9,0,0,0,0,0.0274,0,2.8734,5230,4,0,0,0,1,0,0
C3321,295,0,5,1,1,0,0,0,0,0,0,1.7187,587,3,0,0,0,3,0,0
C2897,295,0,1,1,1,0,0,0,0,0,0,0,2853,8,0,0,0,9812,0,0
C9432,295,0,196,4,11,0,3,0,0.2727,0.2602,0,2.0757,3393,4,0,0,0,1,0,0
C10843,295,0,91,4,11,0,0,0,0,0,0,2.5548,6588,4,0,0,0,1,0,0
C21902,295,0,42,2,8,2,8,1,1,0.7619,0,3.1217,0,0,1,32,0.7619,0,10,32
C9416,295,0,178,4,15,0,0,0,0,0,0.0169,1.7862,8902,4,0,0,0,3,0,0
C22460,295,0,186,4,7,4,7,1,1,0.9892,0,2.6960,0,0,1,184,0.9892,0,12,174
C19144,295,0,9,1,2,0,0,0,0,0,0,2.5789,69,1,0,0,0,8,0,0
C16412,295,0,66,5,7,0,0,0,0,0,0,4.0242,2194,6,0,0,0,1,0,0
C18898,295,0,86,2,11,0,3,0,0.2727,0.4535,0,2.6438,1203,4,0,0,0,1,0,0
C4329,295,0,10,3,3,0,0,0,0,0,0,2.0353,2798,9,0,0,0,66,0,0
C10607,295,0,46,2,8,0,0,0,0,0,0,2.0434,1454,4,0,0,0,1,0,0
C13703,295,0,52,1,1,0,0,0,0,0,0,3.0576,328,1,0,0,0,1,0,0
C22014,295,0,51,2,8,2,8,1,1,1,0,3.9826,0,0,1,51,1,0,0,51
C8941,295,0,112,4,12,0,3,0,0.2500,0.3125,0,3.5617,4101,4,0,0,0,1,0,0
C8763,295,0,56,3,9,0,0,0,0,0,0,2.3448,2175,4,0,0,0,1,0,0
C12051,295,0,49,2,9,0,0,0,0,0,0,3.2772,4103,4,0,0,0,1,0,0
C9077,295,0,230,7,8,2,3,0.2857,0.3750,0.5913,0,4.0150,1876,5,0.0435,0,0,1,10,0
C19153,295,0,5,1,1,0,1,0,1,1,0,1.4366,5,1,0,0,0,1,0,0
C9608,295,0,197,7,12,0,0,0,0,0,0,4.7024,4228,8,0,0,0,1,0,0
C16561,295,0,82,5,6,0,0,0,0,0,0,4.1903,2502,8,0,0,0,1,0,0
C8846,295,0,89,2,8,0,3,0,0.3750,0.4157,0,4.4179,1833,2,0,0,0,1,0,0
C13834,295,0,27,1,1,0,0,0,0,0,0,1.5755,330,1,0,0,0,1,0,0
C18787,295,0,116,4,11,0,2,0,0.1818,0.4310,0,4.7429,1078,4,0,0,0,1,0,0
C12202,295,0,36,2,7,0,0,0,0,0,0,3.3596,2831,7,0,0,0,2,0,0
C16373,295,0,74,4,10,0,0,0,0,0,0,4.9354,1188,4,0,0,0,1,0,0
C12178,295,0,75,4,10,0,0,0,0,0,0,3.3606,6836,4,0,0,0,3,0,0
C9232,295,0,37,3,6,0,0,0,0,0,0,2.4193,4717,4,0,0,0,1,0,0
C16158,295,0,1,1,1,0,0,0,0,0,0,0,3508,5,0,0,0,1,0,0
C9661,295,0,74,5,9,0,0,0,0,0,0,3.0272,2157,8,0,0,0,1,0,0
C9428,295,0,42,3,6,0,0,0,0,0,0,2.3002,4775,4,0,0,0,2,0,0
C2922,295,0,8,4,1,0,0,0,0,0,0,1.2552,952,6,0,0,0,2,0,0
C9583,295,0,95,4,9,0,0,0,0,0,0,3.2190,4056,4,0,0,0,1,0,0
C8526,295,0,92,4,13,0,3,0,0.2308,0.3587,0,4.1719,1222,4,0,0,0,2,0,0
C9036,295,0,77,3,10,0,0,0,0,0,0,2.2552,4151,4,0,0,0,3,0,0
C967,295,0,67,2,8,0,0,0,0,0,0,4.2840,54601,3,0,0,0,1,0,0
C10087,295,0,113,4,14,0,3,0,0.2143,0.3982,0,4.9580,1903,4,0,0,0,3,0,0
C9485,295,0,13,3,1,0,0,0,0,0,0,2.7799,183,4,0,0,0,4,0,0
C9311,295,0,65,4,9,0,0,0,0,0,0,3.9582,4000,4,0,0,0,1,0,0
C19021,295,0,222,7,11,0,0,0,0,0,0,2.4068,1880,9,0,0,0,1,0,0
C19147,295,0,104,4,11,0,3,0,0.2727,0.4904,0,4.6688,929,4,0,0,0,1,0,0
C19023,295,0,66,4,9,0,1,0,0.1111,0.1212,0,3.2214,1313,4,0,0,0,1,0,0
C8047,295,0,103,4,14,0,1,0,0.0714,0.0291,0,3.4599,26338,4,0,0,0,3,0,0
C8257,295,0,44,2,8,0,1,0,0.1250,0.0227,0,3.0655,3848,2,0,0,0,1,0,0
C9040,295,0,65,4,11,0,0,0,0,0,0,4.3019,3696,4,0,0,0,2,0,0
C5645,295,0,2,1,1,0,0,0,0,0,0,0,470,1,0,0,0,1,0,0
C18949,295,0,114,5,8,0,0,0,0,0,0,2.2009,1938,5,0,0,0,1,0,0
C9201,295,0,30,1,1,0,0,0,0,0,0,1.7887,289,1,0,0,0,1,0,0
C5552,295,0,149,4,15,0,3,0,0.2000,0.4430,0,2.4931,6319,4,0,0,0,2,0,0
C8406,295,0,48,5,5,0,0,0,0,0,0,2.6327,5268,7,0,0,0,1,0,0
C8466,295,0,65,5,6,1,0,0.2000,0,0.0308,0.0154,3.0500,3642,5,0.2154,0,0,1,14,0
C9301,295,0,100,2,12,0,3,0,0.2500,0.5200,0,4.8896,440,3,0,0,0,1,0,0
C3830,295,0,84,5,7,0,0,0,0,0,0.0238,3.8835,4227,5,0,0,0,1,0,0
C9739,295,0,99,4,12,0,3,0,0.2500,0.4242,0,3.9210,3766,5,0,0,0,1,0,0
C19019,295,0,234,7,12,2,3,0.2857,0.2500,0.5812,0,3.1977,2096,7,0.0598,0,0,1,14,0
C9673,295,0,48,3,7,0,0,0,0,0,0,2.4774,2096,4,0,0,0,3,0,0
C16496,295,0,57,4,6,0,0,0,0,0,0,2.8308,4685,9,0,0,0,1,0,0
C13911,295,0,11,2,4,0,0,0,0,0,0,1.1142,1121,6,0,0,0,1,0,0
C10478,295,0,47,3,8,0,0,0,0,0,0,2.4485,1551,4,0,0,0,1,0,0
C18761,295,0,102,4,10,0,1,0,0.1000,0.3235,0,2.0421,2669,4,0,0,0,1,0,0
C9666,295,0,71,4,9,0,0,0,0,0,0,4.3494,1757,4,0,0,0,1,0,0
C9844,295,0,48,4,8,1,1,0.2500,0.1250,0.0625,0,3.7410,961,3,0.0208,0,0,1,1,0
C20821,295,0,38,2,7,0,1,0,0.1429,0,0,2.6365,787,4,0,0,0,3,0,0
C16822,295,0,75,4,11,0,0,0,0,0.0667,0,4.2769,1156,4,0,0,0,1,0,0
C17766,295,0,51,3,10,0,0,0,0,0,0,2.6598,3765,4,0,0,0,1,0,0
C12977,295,0,51,2,9,0,0,0,0,0,0,3.8869,2191,4,0,0,0,3,0,0
C9607,295,0,5,1,1,0,0,0,0,0,0,1.6222,185,1,0,0,0,1,0,0
C16928,295,0,1,1,1,0,0,0,0,0,0,0,106,6,0,0,0,2,0,0
C8486,295,0,148,4,12,0,1,0,0.0833,0.0135,0,5.5937,1326,4,0,0,0,1,0,0
C8230,295,0,4,2,1,0,0,0,0,0,0,0.8432,417,8,0,0,0,6,0,0
C8707,295,0,129,4,11,0,3,0,0.2727,0.4341,0,3.7997,1409,4,0,0,0,1,0,0
C9276,295,0,84,4,13,0,3,0,0.2308,0.3571,0,3.8761,1269,4,0,0,0,2,0,0
C14428,295,0,1,1,1,0,0,0,0,0,0,0,153,9,0,0,0,66,0,0
C10718,295,0,71,6,9,0,0,0,0,0,0,3.6141,3192,10,0,0,0,1,0,0
C11699,295,0,62,2,12,0,0,0,0,0,0,2.9709,2308,4,0,0,0,3,0,0
C21304,295,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
C9098,295,0,43,2,8,0,0,0,0,0,0,2.9124,351,4,0,0,0,3,0,0
C9593,295,0,59,4,8,0,0,0,0,0,0,2.9013,3161,4,0,0,0,3,0,0
C11097,295,0,117,4,11,0,3,0,0.2727,0.3077,0,3.4965,2165,4,0,0,0,1,0,0
C17942,295,0,3,1,1,0,1,0,1,1,0,0,18,2,0,0,0,1,0,0
C11872,295,0,62,4,8,0,0,0,0,0,0,3.9879,1420,4,0,0,0,1,0,0
C5909,295,0,117,2,9,2,1,1,0.1111,0,0,3.0258,966,4,1,0,0,9,117,0
C22462,295,0,185,4,10,4,10,1,1,0.9946,0,4.8137,0,0,1,184,0.9946,0,3,182
C9599,295,0,19,2,6,0,0,0,0,0,0,1.5629,5188,4,0,0,0,2,0,0
C17233,295,0,20,2,6,0,0,0,0,0,0,3.5967,3195,4,0,0,0,3,0,0
C17778,295,0,4,1,1,0,0,0,0,0,0,0.3309,10,1,0,0,0,13,0,0
C9206,295,0,140,4,15,0,0,0,0,0,0,2.1708,2419,4,0,0,0,3,0,0
C11071,295,0,19,1,5,0,0,0,0,0,0,2.0155,4948,4,0,0,0,3,0,0
C5776,295,0,9,3,1,0,0,0,0,0,0,1.4624,255,4,0,0,0,10,0,0
C7519,295,0,71,4,8,0,0,0,0,0,0,3.0683,1928,4,0,0,0,1,0,0
C740,295,0,9,2,3,0,0,0,0,0,0,0.7766,3847,2,0,0,0,3,0,0
C10644,295,0,63,4,10,0,0,0,0,0.0317,0,2.9281,1471,5,0,0,0,2,0,0
C11041,295,0,2,2,2,2,2,1,1,0,0,0,15,7,1,0,0,10,2,0
C13877,295,0,100,4,11,0,3,0,0.2727,0.3500,0,4.1187,1447,4,0,0,0,4,0,0
C6830,295,0,19,1,5,0,0,0,0,0,0,2.6066,6340,4,0,0,0,3,0,0
C12154,295,0,36,2,5,0,0,0,0,0,0,3.6225,5709,3,0,0,0,3,0,0
C22464,295,0,2,1,1,1,1,1,1,0,0.5000,0,0,0,1,0,0,2,2,0
C1349,295,0,10,1,3,0,0,0,0,0,0,0.8606,3426,2,0,0,0,3,0,0
C8435,295,0,44,2,11,0,0,0,0,0,0,3.4923,2038,4,0,0,0,3,0,0
C5927,295,0,80,2,11,0,0,0,0,0,0,1.1767,17728,5,0,0,0,3,0,0
C8782,295,0,170,4,13,0,3,0,0.2308,0.3353,0,4.9474,4313,4,0,0,0,1,0,0
C8260,295,0,62,3,8,0,0,0,0,0,0,2.2147,9167,5,0,0,0,1,0,0
C9119,295,0,78,5,7,0,0,0,0,0,0,4.4057,2968,8,0,0,0,1,0,0
C9877,295,0,209,7,9,2,3,0.2857,0.3333,0.6172,0,4.5139,2394,5,0.0526,0,0,1,11,0
C19016,295,0,76,5,9,0,0,0,0,0,0,4.2695,1925,5,0,0,0,1,0,0
C22465,295,0,170,4,15,4,15,1,1,0.8529,0.0118,2.7992,0,0,1,145,0.8529,0,49,121
C6663,295,0,83,4,10,0,0,0,0,0,0,2.5534,4304,6,0,0,0,3,0,0
C9720,295,0,5,1,1,0,0,0,0,0,0,0.3378,18,1,0,0,0,1,0,0
C12087,295,0,79,5,10,0,0,0,0,0,0,2.6742,5379,7,0,0,0,1,0,0
C9022,295,0,39,3,7,0,0,0,0,0,0,3.1086,1164,4,0,0,0,1,0,0
C9128,295,0,220,7,11,2,0,0.2857,0,0.0409,0,3.5647,3010,6,0.0818,0,0,1,18,0
C7884,295,0,101,4,13,0,1,0,0.0769,0.0099,0,3.1024,4445,4,0,0,0,3,0,0
C10107,295,0,97,4,12,0,2,0,0.1667,0.3505,0,3.5277,2278,4,0,0,0,2,0,0
C14492,295,0,126,7,13,2,0,0.2857,0,0.0159,0.0317,3.3863,2014,7,0.0317,0,0,1,4,0
C2688,295,0,56,4,8,0,1,0,0.1250,0.1071,0,3.7626,3810,5,0,0,0,5,0,0
C12220,295,0,119,4,13,0,5,0,0.3846,0.6134,0,2.7560,218,4,0,0,0,1,0,0
C21713,295,0,1,1,1,1,1,1,1,0,0,0,4,3,1,0,0,19,1,0
C9687,295,0,42,2,7,0,0,0,0,0,0,2.4587,1544,4,0,0,0,1,0,0
C9954,295,0,129,4,12,0,0,0,0,0,0,2.0780,4264,4,0,0,0,2,0,0
C3339,295,0,2,1,1,0,0,0,0,0,0,0,592,1,0,0,0,1,0,0
C13421,295,0,29,1,1,0,0,0,0,0,0,3.4512,661,1,0,0,0,3,0,0
C10849,295,0,84,4,12,0,3,0,0.2500,0.4524,0,4.6776,2662,4,0,0,0,2,0,0
C18941,295,0,66,2,8,0,0,0,0,0,0,3.8429,1400,2,0,0,0,2,0,0
C10914,295,0,53,3,8,0,1,0,0.1250,0.0566,0,2.0730,3031,4,0,0,0,1,0,0
C18975,295,0,33,3,7,0,0,0,0,0,0,2.4051,766,6,0,0,0,3,0,0
C5445,295,0,110,5,8,0,0,0,0,0,0.0182,4.5162,3900,7,0,0,0,1,0,0
C12598,295,0,85,5,9,0,0,0,0,0.0235,0,3.8680,9402,6,0,0,0,1,0,0
C14969,295,0,118,4,10,0,0,0,0,0,0,3.0676,886,4,0,0,0,3,0,0
C9605,295,0,142,2,13,0,3,0,0.2308,0.6268,0,5.5094,3022,4,0,0,0,3,0,0
C9391,295,0,5,1,1,0,0,0,0,0,0,0.3911,322,3,0,0,0,4,0,0
C20858,295,0,46,2,11,0,0,0,0,0,0,3.4584,1170,4,0,0,0,1,0,0
C9061,295,0,135,4,15,0,3,0,0.2000,0.4519,0,4.9627,3572,4,0,0,0,2,0,0
C4436,295,0,2,1,1,0,0,0,0,0,0,0,392,1,0,0,0,1,0,0
C9262,295,0,71,4,9,0,0,0,0,0,0,4.2111,3783,4,0,0,0,2,0,0
C9377,295,0,5,1,1,0,0,0,0,0,0,1.2718,16,1,0,0,0,1,0,0
C11989,295,0,2,1,1,0,0,0,0,0,0,0,56,10,0,0,0,117,0,0
C6344,295,0,47,3,7,0,0,0,0,0,0,2.4445,2005,4,0,0,0,3,0,0
C8934,295,0,5,1,1,0,0,0,0,0,0,0.5846,24,1,0,0,0,3,0,0
C19116,295,0,142,4,13,0,3,0,0.2308,0.2676,0,2.5216,1828,4,0,0,0,3,0,0
C9112,295,0,51,3,8,0,0,0,0,0,0,2.7068,2147,4,0,0,0,1,0,0
C15441,295,0,44,2,9,0,0,0,0,0,0,3.1532,4463,4,0,0,0,2,0,0
C5590,295,0,2,1,1,0,0,0,0,0,0,0,389,1,0,0,0,1,0,0
C5592,295,0,2,1,1,0,0,0,0,0,0,0,401,1,0,0,0,1,0,0
C5607,295,0,3,1,1,0,0,0,0,0,0,0.3096,439,1,0,0,0,1,0,0
C5911,295,0,21,1,1,1,0,1,0,0,0,2.1722,352,4,1,0,0,12,21,0
C7146,295,0,77,3,8,0,0,0,0,0,0,3.2251,979,3,0,0,0,3,0,0
C10438,295,0,45,2,8,0,0,0,0,0,0,2.9113,4027,4,0,0,0,1,0,0
C21000,295,0,71,5,9,0,0,0,0,0,0,2.5336,465,7,0,0,0,1,0,0
C11092,295,0,64,3,8,0,0,0,0,0.0781,0,2.8583,3546,4,0,0,0,2,0,0
C413,295,0,98,4,15,0,3,0,0.2000,0.4592,0,3.8063,3685,6,0,0,0,3,0,0
C5936,295,0,34,3,6,0,0,0,0,0,0,2.2171,1891,6,0,0,0,2,0,0
C10024,295,0,90,3,13,0,4,0,0.3077,0.4000,0,3.3742,2951,4,0,0,0,2,0,0
C19121,295,0,7,1,2,0,0,0,0,0,0,1.7530,680,2,0,0,0,4,0,0
C9815,295,0,71,4,10,0,0,0,0,0,0,3.7715,1673,4,0,0,0,1,0,0
C8838,295,0,61,3,8,0,0,0,0,0,0,3.9625,2265,4,0,0,0,1,0,0
C9529,295,0,56,4,10,0,0,0,0,0,0,4.2527,3699,4,0,0,0,1,0,0
C9960,295,0,7,1,2,0,0,0,0,0,0,1.5832,5,1,0,0,0,1,0,0
C18464,295,0,63,4,10,0,1,0,0.1000,0.1587,0,3.0595,1445,4,0,0,0,1,0,0
C21553,295,0,84,6,10,1,4,0.1667,0.4000,0.1429,0,3.1336,415,6,0.1429,0,0,1,12,0
C16366,295,0,65,4,10,0,0,0,0,0,0,2.8352,3097,4,0,0,0,1,0,0
C16435,295,0,4,1,1,0,0,0,0,0,0,1.1490,19,1,0,0,0,1,0,0
C15568,295,0,76,4,9,0,0,0,0,0,0,3.0341,1213,4,0,0,0,2,0,0
C16310,295,0,157,4,12,0,4,0,0.3333,0.4522,0,3.4993,197,4,0,0,0,3,0,0
C8238,295,0,43,3,8,0,0,0,0,0,0,2.4915,1892,4,0,0,0,1,0,0
C10307,295,0,63,4,11,0,0,0,0,0,0,3.8678,4269,4,0,0,0,3,0,0
C9197,295,0,68,5,7,0,0,0,0,0.0147,0,3.3461,3997,8,0,0,0,1,0,0
C10289,295,0,143,4,14,0,3,0,0.2143,0.4965,0,3.2545,5265,4,0,0,0,2,0,0
C2198,295,0,3,2,1,0,0,0,0,0,0,0.9910,1655,10,0,0,0,12,0,0
C8843,295,0,179,4,14,0,3,0,0.2143,0.2458,0,2.1952,6028,4,0,0,0,2,0,0
C8213,295,0,108,5,14,0,0,0,0,0,0,3.7769,1773,5,0,0,0,3,0,0
C10366,295,0,55,4,11,0,0,0,0,0,0,3.0876,1993,4,0,0,0,1,0,0
C8278,295,0,133,4,13,0,3,0,0.2308,0.3534,0,3.5573,2403,4,0,0,0,3,0,0
C17023,295,0,2,1,1,0,0,0,0,0,0,0,113,6,0,0,0,3321,0,0
C11131,295,0,5,1,1,0,0,0,0,0,0,1.5393,22,1,0,0,0,3,0,0
C13863,295,0,1,1,1,0,0,0,0,0,0,0,64,1,0,0,0,2,0,0
C8932,295,0,122,5,15,1,1,0.2000,0.0667,0,0.0164,3.9777,4265,4,0.0164,0,0,2,2,0
C16473,295,0,61,5,9,1,0,0.2000,0,0.0328,0.0164,2.7797,2462,7,0.0164,0,0,1,1,0
C14910,295,0,2,2,1,0,0,0,0,0,0,0,289,6,0,0,0,2,0,0
C9881,295,0,56,4,6,0,0,0,0,0.0357,0,3.7509,1609,6,0,0,0,3,0,0
C20848,295,0,101,4,12,0,4,0,0.3333,0.4158,0,2.7793,1601,4,0,0,0,1,0,0
C2428,295,0,81,3,6,0,0,0,0,0,0,4.3035,1940,4,0,0,0,3,0,0
C13348,295,0,63,4,10,0,0,0,0,0,0,3.0931,2287,5,0,0,0,1,0,0
C16524,295,0,113,3,12,0,3,0,0.2500,0.4690,0,3.2514,2862,4,0,0,0,1,0,0
C11376,295,0,119,4,13,0,1,0,0.0769,0.0252,0,1.9874,6041,4,0,0,0,3,0,0
C22467,295,0,6,1,1,1,1,1,1,0,0,0.6928,0,0,1,0,0,17,6,0
C14134,295,0,95,4,7,0,0,0,0,0,0,4.2571,2016,4,0,0,0,2,0,0
C9931,295,0,40,2,9,0,0,0,0,0,0,3.1362,3764,4,0,0,0,3,0,0
C14312,295,0,1,1,1,1,0,1,0,0,0,0,3,2,1,0,0,15,1,0
C5720,295,0,4,1,1,0,0,0,0,0,0,1.3175,484,1,0,0,0,1,0,0
C10140,295,0,120,4,11,0,3,0,0.2727,0.4500,0,4.2841,1220,4,0,0,0,2,0,0
C1375,295,0,25,2,7,0,0,0,0,0,0,2.4694,3603,4,0,0,0,2,0,0
C9908,295,0,56,2,7,0,0,0,0,0,0,3.3604,1706,4,0,0,0,1,0,0
C11233,295,0,93,4,12,0,1,0,0.0833,0.0215,0.0108,2.7148,1901,4,0,0,0,1,0,0
C9555,295,0,171,4,14,0,3,0,0.2143,0.4561,0,2.6309,3484,4,0,0,0,1,0,0
C11580,295,0,3,1,1,0,1,0,1,0,0,0,29,1,0,0,0,3,0,0
C17344,295,0,4,1,1,0,0,0,0,0,0,0.7577,14,1,0,0,0,5,0,0
C8385,295,0,56,3,11,0,0,0,0,0,0,3.1390,2349,4,0,0,0,1,0,0
C8234,295,0,57,4,9,0,0,0,0,0.0351,0,3.4397,5741,4,0,0,0,1,0,0
C15345,295,0,66,3,13,0,0,0,0,0,0,3.2048,1180,4,0,0,0,3,0,0
C10079,295,0,87,4,12,0,3,0,0.2500,0.3908,0,3.2620,2259,4,0,0,0,1,0,0
C14143,295,0,32,2,7,0,2,0,0.2857,0.3125,0,1.3391,3107,4,0,0,0,3,0,0
C9806,295,0,35,3,6,0,0,0,0,0,0,3.2452,1444,5,0,0,0,1,0,0
C19132,295,0,48,2,7,0,0,0,0,0,0,2.6481,1263,4,0,0,0,1,0,0
C11159,295,0,35,2,8,0,2,0,0.2500,0.5714,0,1.2784,3720,4,0,0,0,3,0,0
C9020,295,0,39,2,8,0,0,0,0,0,0,2.4709,2748,4,0,0,0,1,0,0
C10065,295,0,51,3,8,0,2,0,0.2500,0.2353,0,1.8249,6159,4,0,0,0,2,0,0
C18850,295,0,15,3,8,0,0,0,0,0,0,3.3394,1182,5,0,0,0,1,0,0
C5624,295,0,1,1,1,0,0,0,0,0,0,0,125,1,0,0,0,1,0,0
C18277,295,0,51,4,5,0,2,0,0.4000,0.2353,0,3.1464,88,5,0,0,0,2,0,0
